item_id,item,title,year,genres,tags,item weight,prototype
2463,3923,Return of the Fly (1959),1959,Horror|Sci-Fi,good sequel|horror|original|sequel|sequels|teleportation,1.9921889,13
1808,2635,"Mummy's Curse, The (1944)",1944,Horror,egypt|mummy|series,1.9905111,13
2331,1128,"Fog, The (1980)",1980,Horror,creepy|eerie|frightening|ghosts|halloween|horror|ominous|scary|small town|splatter|supernatural,1.9897339,13
2501,3839,Phantasm IV: Oblivion (1998),1998,Horror,franchise|original|series,1.9881005,13
2755,2256,Parasite (1982),1982,Horror|Sci-Fi,future|futuristic|graphic design|post apocalyptic|splatter|unusual plot structure,1.9866912,13
1410,3571,Time Code (2000),2000,Drama,cerebral|original|pretentious|storytelling|talky|very interesting|visual|visually appealing|weird,1.9950856,14
2042,1904,Henry Fool (1997),1997,Comedy|Drama,deadpan|existentialism|independent film|intellectual|original|pretentious|quirky|storytelling|writers,1.9950395,14
1880,574,Spanking the Monkey (1994),1994,Comedy|Drama,dysfunctional family|incest|mother-son relationship|original|pornography|psychological|sexual,1.991889,14
1455,3794,Chuck & Buck (2000),2000,Comedy|Drama,gay|independent film|loneliness|obsession|original|unlikely friendships|visually appealing|weird,1.9889033,14
2078,2330,Hands on a Hard Body (1996),1996,Documentary,documentary|original|texas,1.9866531,14
1545,1050,Looking for Richard (1996),1996,Documentary|Drama,based on a play|dramatic|great acting|original|shakespeare,1.9857453,14
1426,3747,Jesus' Son (1999),1999,Drama,addiction|drug abuse|drug addiction|drugs|good soundtrack|hallucinatory|heroin|independent film|narrated|original|redemption,1.9854498,14
153,1392,Citizen Ruth (1996),1996,Comedy|Drama,abortion|homeless|pregnancy|satire|satirical,1.9814417,14
2047,1236,Trust (1990),1990,Comedy|Drama,bittersweet|black comedy|character study|coen bros|dark humor|deadpan|dialogue|enigmatic|entirely dialogue|good soundtrack|independent film|loneliness|melancholy|original|quirky|relationships|talky|weird,1.9798152,14
1327,2165,Your Friends and Neighbors (1998),1998,Drama,character study|dialogue|dialogue driven|ensemble cast|relationships|sexual|sexualized violence|talky,1.9797462,14
2160,2504,200 Cigarettes (1999),1999,Comedy|Drama,awesome soundtrack|good soundtrack,1.9920323,15
2895,3240,"Big Tease, The (1999)",1999,Comedy,comedy|fake documentary|fun movie|funny,1.9880896,15
1374,2718,Drop Dead Gorgeous (1999),1999,Comedy,beauty pageant|black comedy|cheerleading|comedy|dark humor|fake documentary|funny|funny as hell|hilarious|humorous|minnesota|mockumentary|satire|satirical,1.98349,15
765,2836,Outside Providence (1999),1999,Comedy,adolescence|amy smart|boarding school|brothers|comedy|coming of age|coming-of-age|drugs|funny|good soundtrack|off-beat comedy|stoner movie|teen|teen movie|weed|writer's life,1.9829028,15
1501,3882,Bring It On (2000),2000,Comedy,cheerleading|chick flick|fun movie|girlie movie|high school|stereotypes|teen|teen movie|teenager|teenagers|teens,1.981842,15
2587,3616,Loser (2000),2000,Comedy|Romance,college|good soundtrack|teen|teen movie,1.9665145,15
1685,3324,Drowning Mona (2000),2000,Comedy,black comedy|comedy|dark comedy|dark humor|off-beat comedy|small town,1.9623253,15
1386,2598,Pushing Tin (1999),1999,Comedy,nudity (topless - notable)|workplace,1.9596057,15
2324,2829,"Muse, The (1999)",1999,Comedy|Drama,comedy|nudity (rear)|writers,1.959255,15
2887,2500,Jawbreaker (1999),1999,Comedy,awesome soundtrack|cheerleading|geeks|good soundtrack|high school|teen|teen movie|teenagers|teens,1.9541869,15
102,1527,"Fifth Element, The (1997)",1997,Action|Sci-Fi,action|action packed|alien|aliens|big budget|colourful|cool|cult classic|dystopia|dystopic future|future|futuristic|good versus evil|imagination|sci fi|sci-fi|science fiction|scifi|space opera|special effects|stunning|stylized|surreal|technology|visual|visually appealing|visually stunning|weapons|weird,1.9939234,16
589,1909,"X-Files: Fight the Future, The (1998)",1998,Mystery|Sci-Fi|Thriller,alien|aliens|antarctica|based on a tv show|chase|conspiracy|first contact|francis ford copolla|future|mythology|sci fi|sci-fi|science fiction|scifi|series|space|special effects,1.9549756,16
260,1573,Face/Off (1997),1997,Action|Sci-Fi|Thriller,action|action packed|big budget|chase|explosions|fast paced|good action|gunfight|guns|vengeance,1.952464,16
313,3793,X-Men (2000),2000,Action|Sci-Fi,action|adapted from:comic|alter ego|based on a comic|based on comic|big budget|comic book|comic book adaption|comics|cool|dynamic cgi action|fight scenes|fighting|franchise|future|good|good action|great|marvel|mentor|mutants|pg-13|sci-fi|scifi|sequels|special effects|super hero|super-hero|superhero|superheroes,1.9504721,16
1148,2273,Rush Hour (1998),1998,Action|Thriller,action|action packed|buddy movie|chris tucker|comedy|entertaining|fast paced|fight scenes|fighting|fun movie|funny|good|good action|hilarious|hong kong|kidnapping|kung fu|martial arts|very funny,1.9451427,16
728,353,"Crow, The (1994)",1994,Action|Romance|Thriller,action|adapted from:comic|awesome soundtrack|based on a comic|based on comic|brutality|comic book|cool|cult classic|cult film|dark|dark fantasy|dark hero|death|fight scenes|good soundtrack|goth|gothic|great ending|great movie|life & death|nocturnal|original|revenge|stylish|stylized|vengeance|vigilante|violence|violent|visually appealing,1.9415667,16
256,2916,Total Recall (1990),1990,Action|Adventure|Sci-Fi|Thriller,007 (series)|action|alternate reality|arnold|chase|conspiracy|cyberpunk|cyborgs|dystopia|dystopic future|fight scenes|future|futuristic|good action|mars|memory|mutants|original|original plot|philip k. dick|sci fi|sci-fi|science fiction|scifi|space travel|special effects|story|technology|violence|violent|virtual reality|visual|visually appealing,1.9244784,16
818,3698,"Running Man, The (1987)",1987,Action|Adventure|Sci-Fi,action|arnold|based on a book|based on book|dystopic future|future|futuristic|good action|prison escape|reality tv|scifi,1.9191531,16
120,2167,Blade (1998),1998,Action|Adventure|Horror,action|action packed|adapted from:comic|awesome soundtrack|based on a comic|based on comic|big budget|blood|comic book|cool|fast paced|fight scenes|good action|goth|marvel|mentor|nocturnal|special effects|splatter|super hero|super-hero|superhero|superheroes|sword fight|vampire|vampires|vengeance|violence|violent|visually appealing|weapons,1.9177469,16
533,1676,Starship Troopers (1997),1997,Action|Adventure|Sci-Fi|War,action|adapted from:book|aliens|based on a book|fascism|future|futuristic|military|satire|satirical|sci fi|sci-fi|science fiction|scifi|space|space opera|special effects|splatter|violence|war|weapons,1.9139142,16
329,1500,Grosse Pointe Blank (1997),1997,Comedy|Crime,assassin|assassins|black comedy|comedy|cult classic|dark humor|dialogue|good soundtrack|great|great movie|great soundtrack|gunfight|high school|highly quotable|hit men|hitman|off-beat comedy|original|violence|violent,1.991688,17
324,1923,There's Something About Mary (1998),1998,Comedy,comedy|crude humor|dumb|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|off-beat comedy|stupidity|very funny,1.9773014,17
268,1682,"Truman Show, The (1998)",1998,Drama,alone in the world|alternate reality|cerebral|drama|dramatic|existentialism|great movie|imdb top 250|interesting|modern fantasy|original|original plot|oscar (best editing)|oscar (best supporting actor)|reality tv|reflective|small town|social commentary|surveillance|television|thought-provoking|touching|utopia|very interesting|voyeurism,1.9423323,17
325,1060,Swingers (1996),1996,Comedy|Drama,coming of age|cool|dialogue|drinking|friendship|great dialogue|great movie|independent film|los angeles|mentor|original|quotable|relationships|unlikely friendships,1.923897,17
318,223,Clerks (1994),1994,Comedy,clever|comedy|cult classic|cult film|dialogue|dialogue driven|excellent script|foul language|funny|good dialogue|good soundtrack|great dialogue|great movie|hilarious|imdb top 250|independent film|jay and silent bob|low budget|new jersey|original|quotable|slackers|talky|view askew|witty|workplace,1.88134,17
283,1639,Chasing Amy (1997),1997,Drama|Romance,criterion|dialogue|drama|excellent script|friendship|gay character|great dialogue|great movie|independent film|jay and silent bob|lesbian|love|love story|new jersey|original|powerful ending|relationships|romantic|romantic comedy|sexuality|unlikely friendships|view askew,1.8806105,17
196,1517,Austin Powers: International Man of Mystery (1997),1997,Comedy,comedy|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|original|parody|satire|saturday night live|silly|silly fun|spies|spoof|spy|spying|very funny,1.8795524,17
187,2959,Fight Club (1999),1999,Drama,adapted from:book|based on book|bloody|brutal|brutality|cerebral|clever|complex|complicated|complicated plot|cult classic|cult film|dark|dark humor|dialogue|enigmatic|excellent script|existentialism|fighting the system|good acting|good soundtrack|gratuitous violence|great acting|great ending|great movie|grim|imdb top 250|insanity|intense|interesting|masterpiece|mentor|mindfuck|narrated|original|philosophical|philosophy|plot twist|powerful ending|psychological|psychology|quotable|rebellion|schizophrenia|social commentary|storytelling|stylish|stylized|surprise ending|surreal|thought-provoking|twist|twist ending|twists & turns|violence|violent|visceral|visually appealing|visually stunning|weird,1.8755376,17
73,2858,American Beauty (1999),1999,Comedy|Drama,beautiful|beautifully filmed|bittersweet|cinematography|complex|cynical|dark humor|depression|drama|excellent script|good acting|good soundtrack|great acting|great ending|imdb top 250|interesting|life|loneliness|masterpiece|melancholic|midlife crisis|narrated|obsession|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|parenthood|powerful ending|reflective|relationships|sexuality|social commentary|storytelling|suburbia|thought-provoking|visually appealing|visually stunning,1.8554597,17
303,3481,High Fidelity (2000),2000,Comedy,adapted from:book|awesome soundtrack|based on a book|based on book|excellent script|good soundtrack|great soundtrack|interracial romance|melancholic|music|narrated|original|relationships,1.8478832,17
840,1965,Repo Man (1984),1984,Comedy|Sci-Fi,absurd|cars|cult|cult classic|cult film|dark humor|original|punk|quotable|surreal|weird,1.9911131,18
1316,1199,Brazil (1985),1985,Sci-Fi,absurd|allegory|alternate reality|atmospheric|cerebral|coen bros|complex|criterion|cult classic|dark|dark fantasy|dark humor|distopia|dreamlike|dreams|dystopia|dystopic future|enigmatic|fantasy|fantasy world|fighting the system|future|futuristic|gilliam|hallucinatory|imagination|imdb top 250|insanity|masterpiece|obsession|original|paranoid|satire|satirical|science fiction|social commentary|storytelling|stylized|surreal|surrealism|surveillance|technology|visual|visually appealing|visually stunning|weird|workplace,1.9838061,18
1463,1298,Pink Floyd - The Wall (1982),1982,Drama|Musical|War,artistic|childhood|cult classic|cult film|dark|disturbing|drug abuse|drugs|fascism|good music|good soundtrack|great music|hallucinatory|insanity|loneliness|masterpiece|music|original|psychedelic|psychological|rebellion|rock and roll|sexualized violence|social commentary|storytelling|surreal|surrealism|visual|visually appealing|visually stunning|weird,1.9391448,18
671,1206,"Clockwork Orange, A (1971)",1971,Sci-Fi,adaptation|adapted from:book|based on a book|based on book|brainwashing|brutal|brutality|cerebral|controversial|cult classic|cult film|dark|dark humor|disturbing|enigmatic|futuristic|good soundtrack|gratuitous violence|imdb top 250|insanity|interesting|kubrick|masterpiece|mindfuck|narrated|obsession|original|pornography|psychological|psychology|rape|satire|satirical|sexualized violence|social commentary|storytelling|stylized|surreal|violence|violent|visceral|visual|visually appealing|weird,1.9044656,18
211,29,"City of Lost Children, The (1995)",1995,Adventure|Sci-Fi,art house|artistic|atmospheric|beautifully filmed|bizarre|bleak|cerebral|children|cinematography|clones|complex|dark|dark fantasy|dreamlike|dreams|dystopia|fairy tale|fantasy|fantasy world|futuristic|imagination|imdb top 250|masterpiece|nocturnal|original|storytelling|strange|stunning|stylized|surreal|surrealism|visual|visually appealing|visually stunning|visuals|weird,1.901013,18
150,1175,Delicatessen (1991),1991,Comedy|Sci-Fi,absurd|allegory|artistic|atmospheric|black comedy|cannibalism|cinematography|clowns|cult classic|dark|dark comedy|dark humor|dystopia|dystopic future|eccentricity|enigmatic|french|futuristic|imagination|insanity|masterpiece|melancholic|original|post apocalyptic|post-apocalyptic|quirky|storytelling|strange|stylish|stylized|surreal|surrealism|visual|visually appealing|visually stunning|weird,1.8580161,18
846,1218,"Killer, The (Die xue shuang xiong) (1989)",1989,Action|Thriller,action|action packed|amazing photography|assassin|assassination|classic|criterion|cult classic|downbeat|excellent script|forceful|good action|good soundtrack|gunfight|guns|hit men|hitman|hong kong|imdb top 250|intense|masterpiece|melancholic|original|stylish|stylized|tense|vengeance|violence|violent|visceral|visually appealing,1.8558726,18
517,2968,Time Bandits (1981),1981,Adventure|Fantasy|Sci-Fi,adventure|childhood|cult classic|fantasy|fantasy world|gilliam|good versus evil|imagination|medieval|mythology|original|surreal|surrealism|time|time travel|visual|visually stunning|weird,1.8539178,18
1904,3760,"Kentucky Fried Movie, The (1977)",1977,Comedy,comedy|funniest movies|hilarious|humor|parody|spoof,1.8509283,18
1675,2924,Drunken Master (Zui quan) (1979),1979,Action|Comedy,action|china|comedy|fight scenes|fighting|hong kong|kung fu|martial arts|mentor|original,1.8170335,18
569,923,Citizen Kane (1941),1941,Drama,afi 100|amazing cinematography|black and white|character study|cinematography|classic|criterion|dialogue|enigmatic|great|great acting|great movie|highly quotable|imdb top 250|masterpiece|original|oscar (best directing)|story|storytelling|talky,1.9956641,19
827,1267,"Manchurian Candidate, The (1962)",1962,Film-Noir|Thriller,assassin|assassination|brainwashing|classic|cold war|complex|conspiracy|drama|dramatic|enigmatic|excellent script|good acting|great acting|imdb top 250|manipulation|masterpiece|mother-son relationship|murder|original|oscar (best actress)|oscar (best directing)|paranoia|political|political corruption|politics|psychological|psychology|secrets|spying|suspense|suspenseful|talky|tense|thriller|twists & turns,1.9832947,19
